ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Context,Frequency
61_tosi_006c,61_tosi,006c,l,,,tuscan,,78
62_dicomano_006c,62_dicomano,006c,l,,,tuscan,,104
63_castagnodandrea_006c,63_castagnodandrea,006c,l,,,tuscan,,108
66_badiaprataglia_006c,66_badiaprataglia,006c,l,,,tuscan,,65
67_caraffaello_006c,67_caraffaello,006c,l,,,tuscan,,75
68_marinadipisa_006c,68_marinadipisa,006c,l,,,tuscan,,102
69_mortaiolo_006c,69_mortaiolo,006c,l,,,tuscan,,98
7_sillano_006c,7_sillano,006c,l,,,tuscan,,76
70_putignano_006c,70_putignano,006c,l,,,tuscan,,84
71_fauglia_006c,71_fauglia,006c,l,,,tuscan,,85
72_buti_006c,72_buti,006c,l,,,tuscan,,70
73_pontedera_006c,73_pontedera,006c,l,,,tuscan,,104
74_santopietroinbelvedere_006c,74_santopietroinbelvedere,006c,l,,,tuscan,,86
75_palaia_006c,75_palaia,006c,l,,,tuscan,,97
76_sanminiatoalto_006c,76_sanminiatoalto,006c,l,,,tuscan,,67
77_castelfiorentino_006c,77_castelfiorentino,006c,l,,,tuscan,,82
78_montelupofiorentino_006c,78_montelupofiorentino,006c,l,,,tuscan,,96
79_certaldo_006c,79_certaldo,006c,l,,,tuscan,,85
80_montespertoli_006c,80_montespertoli,006c,l,,,tuscan,,88
81_barberinovaldelsa_006c,81_barberinovaldelsa,006c,l,,,tuscan,,75
82_montefiridolfi_006c,82_montefiridolfi,006c,l,,,tuscan,,93
83_pozzolatico_006c,83_pozzolatico,006c,l,,,tuscan,,84
84_greveinchianti_006c,84_greveinchianti,006c,l,,,tuscan,,88
85_sandonatoincollina_006c,85_sandonatoincollina,006c,l,,,tuscan,,77
86_incisainvaldarno_006c,86_incisainvaldarno,006c,l,,,tuscan,,73
87_cavriglia_006c,87_cavriglia,006c,l,,,tuscan,,73
88_sangiovannivaldarno_006c,88_sangiovannivaldarno,006c,l,,,tuscan,,106
89_piandisco_006c,89_piandisco,006c,l,,,tuscan,,78
92_raggiolo_006c,92_raggiolo,006c,l,,,tuscan,,84
93_castiglionfibocchi_006c,93_castiglionfibocchi,006c,l,,,tuscan,,108
95_castelfocognano_006c,95_castelfocognano,006c,l,,,tuscan,,80
96_campidibibbiena_006c,96_campidibibbiena,006c,l,,,tuscan,,65
98_subbiano_006c,98_subbiano,006c,l,,,tuscan,,90
99_chiusidellaverna_006c,99_chiusidellaverna,006c,l,,,tuscan,,110
126_fonterutoli_006c,126_fonterutoli,006c,l,,,tuscan,,81
161_pontedarbia_006c,161_pontedarbia,006c,l,,,tuscan,,98
195_santafiora_006c,195_santafiora,006c,l,,,tuscan,,99
26_treppio_006c,26_treppio,006c,l,,,tuscan,,96
64_stia_006c,64_stia,006c,l,,,tuscan,,62
65_borgoallacollina_006c,65_borgoallacollina,006c,l,,,tuscan,,74
90_montemignaio_006c,90_montemignaio,006c,l,,,tuscan,,60
91_lorociuffenna_006c,91_lorociuffenna,006c,l,,,tuscan,,96
94_talla_006c,94_talla,006c,l,,,tuscan,,81
97_ceciliano_006c,97_ceciliano,006c,l,,,tuscan,,90
122_collevaldelsa_006c,122_collevaldelsa,006c,l,,,tuscan,,96
131_ambra_006c,131_ambra,006c,l,,,tuscan,,95
148_serrazzano_006c,148_serrazzano,006c,l,,,tuscan,,89
25_castellodisambuca_006c,25_castellodisambuca,006c,l,,,tuscan,,73
143_caldanaterme_006c,143_caldanaterme,006c,l,,,tuscan,,90
146_suvereto_006c,146_suvereto,006c,l,,,tuscan,,91
34_massarosa_006c,34_massarosa,006c,l,,,tuscan,,56
17_barga_006c,17_barga,006c,l,,,tuscan,,73
100_capresemichelangelo_006d,100_capresemichelangelo,006d,m,,,tuscan,,60
101_pievesantostefano_006d,101_pievesantostefano,006d,m,,,tuscan,,55
102_anghiari_006d,102_anghiari,006d,m,,,tuscan,,57
103_sansepolcro_006d,103_sansepolcro,006d,m,,,tuscan,,40
104_badiatedalda_006d,104_badiatedalda,006d,m,,,tuscan,,47
105_sestino_006d,105_sestino,006d,m,,,tuscan,,50
106_antignano_006d,106_antignano,006d,m,,,tuscan,,55
107_rosignanomarittimo_006d,107_rosignanomarittimo,006d,m,,,tuscan,,56
108_cecina_006d,108_cecina,006d,m,,,tuscan,,55
109_orcianopisano_006d,109_orcianopisano,006d,m,,,tuscan,,56
11_arni_006d,11_arni,006d,m,,,tuscan,,59
110_bibbona_006d,110_bibbona,006d,m,,,tuscan,,50
111_riparbella_006d,111_riparbella,006d,m,,,tuscan,,61
112_chianni_006d,112_chianni,006d,m,,,tuscan,,60
113_querceto_006d,113_querceto,006d,m,,,tuscan,,49
114_laiatico_006d,114_laiatico,006d,m,,,tuscan,,52
115_montecatinivaldicecina_006d,115_montecatinivaldicecina,006d,m,,,tuscan,,48
116_volterra_006d,116_volterra,006d,m,,,tuscan,,57
117_pomarance_006d,117_pomarance,006d,m,,,tuscan,,50
118_iano_006d,118_iano,006d,m,,,tuscan,,37
119_castelsangimignano_006d,119_castelsangimignano,006d,m,,,tuscan,,46
12_vaglidisotto_006d,12_vaglidisotto,006d,m,,,tuscan,,38
120_sangimignano_006d,120_sangimignano,006d,m,,,tuscan,,60
121_mensano_006d,121_mensano,006d,m,,,tuscan,,33
123_maggiano_006d,123_maggiano,006d,m,,,tuscan,,44
124_ancaiano_006d,124_ancaiano,006d,m,,,tuscan,,42
125_costalpino_006d,125_costalpino,006d,m,,,tuscan,,48
127_quercegrossa_006d,127_quercegrossa,006d,m,,,tuscan,,57
128_raddainchianti_006d,128_raddainchianti,006d,m,,,tuscan,,48
129_nusenna_006d,129_nusenna,006d,m,,,tuscan,,48
13_stazzema_006d,13_stazzema,006d,m,,,tuscan,,35
130_torreacastello_006d,130_torreacastello,006d,m,,,tuscan,,44
132_perginevaldarno_006d,132_perginevaldarno,006d,m,,,tuscan,,43
133_montesansavino_006d,133_montesansavino,006d,m,,,tuscan,,53
134_civitellainvaldichiana_006d,134_civitellainvaldichiana,006d,m,,,tuscan,,53
135_olmo_006d,135_olmo,006d,m,,,tuscan,,53
136_brolio_006d,136_brolio,006d,m,,,tuscan,,43
137_castiglionfiorentino_006d,137_castiglionfiorentino,006d,m,,,tuscan,,54
138_palazzodelpero_006d,138_palazzodelpero,006d,m,,,tuscan,,29
139_valledame_006d,139_valledame,006d,m,,,tuscan,,35
14_camporgiano_006d,14_camporgiano,006d,m,,,tuscan,,53
140_monterchi_006d,140_monterchi,006d,m,,,tuscan,,46
141_capraia_006d,141_capraia,006d,m,,,tuscan,,35
142_sanvincenzo_006d,142_sanvincenzo,006d,m,,,tuscan,,56
144_castagnetocarducci_006d,144_castagnetocarducci,006d,m,,,tuscan,,60
145_bolgheri_006d,145_bolgheri,006d,m,,,tuscan,,65
147_monteverdimarittimo_006d,147_monteverdimarittimo,006d,m,,,tuscan,,46
149_monterotondomarittimo_006d,149_monterotondomarittimo,006d,m,,,tuscan,,57
15_vergemoli_006d,15_vergemoli,006d,m,,,tuscan,,58
150_massamarittima_006d,150_massamarittima,006d,m,,,tuscan,,40
151_castelnuovoinvaldicecina_006d,151_castelnuovoinvaldicecina,006d,m,,,tuscan,,54
152_montecastellipisano_006d,152_montecastellipisano,006d,m,,,tuscan,,54
153_montieri_006d,153_montieri,006d,m,,,tuscan,,55
154_frosini_006d,154_frosini,006d,m,,,tuscan,,59
155_torniella_006d,155_torniella,006d,m,,,tuscan,,58
156_monticiano_006d,156_monticiano,006d,m,,,tuscan,,51
157_sanroccoapilli_006d,157_sanroccoapilli,006d,m,,,tuscan,,56
158_pari_006d,158_pari,006d,m,,,tuscan,,54
159_cascianodimurlo_006d,159_cascianodimurlo,006d,m,,,tuscan,,45
16_pievefosciana_006d,16_pievefosciana,006d,m,,,tuscan,,53
160_monteronidarbia_006d,160_monteronidarbia,006d,m,,,tuscan,,45
162_montalcino_006d,162_montalcino,006d,m,,,tuscan,,53
163_chiusuredasciano_006d,163_chiusuredasciano,006d,m,,,tuscan,,46
164_asciano_006d,164_asciano,006d,m,,,tuscan,,41
165_sanquiricodorcia_006d,165_sanquiricodorcia,006d,m,,,tuscan,,50
166_castelmuzio_006d,166_castelmuzio,006d,m,,,tuscan,,49
167_sinalunga_006d,167_sinalunga,006d,m,,,tuscan,,56
168_lucignanoinvaldichiana_006d,168_lucignanoinvaldichiana,006d,m,,,tuscan,,44
169_torritastazione_006d,169_torritastazione,006d,m,,,tuscan,,45
170_montepulciano_006d,170_montepulciano,006d,m,,,tuscan,,53
171_foianodellachiana_006d,171_foianodellachiana,006d,m,,,tuscan,,47
172_valiano_006d,172_valiano,006d,m,,,tuscan,,50
173_montallese_006d,173_montallese,006d,m,,,tuscan,,49
174_cortona_006d,174_cortona,006d,m,,,tuscan,,51
175_terontola_006d,175_terontola,006d,m,,,tuscan,,51
176_mercataledicortona_006d,176_mercataledicortona,006d,m,,,tuscan,,33
177_marciana_006d,177_marciana,006d,m,,,tuscan,,60
178_procchio_006d,178_procchio,006d,m,,,tuscan,,56
179_portoferraio_006d,179_portoferraio,006d,m,,,tuscan,,57
18_sanpellegrinoinalpe_006d,18_sanpellegrinoinalpe,006d,m,,,tuscan,,43
180_rionellelba_006d,180_rionellelba,006d,m,,,tuscan,,44
181_piombino_006d,181_piombino,006d,m,,,tuscan,,58
182_riotorto_006d,182_riotorto,006d,m,,,tuscan,,55
183_scarlino_006d,183_scarlino,006d,m,,,tuscan,,53
184_buriano_006d,184_buriano,006d,m,,,tuscan,,55
185_montemassi_006d,185_montemassi,006d,m,,,tuscan,,54
186_montepescali_006d,186_montepescali,006d,m,,,tuscan,,42
187_batignano_006d,187_batignano,006d,m,,,tuscan,,56
188_roccastrada_006d,188_roccastrada,006d,m,,,tuscan,,60
189_campagnatico_006d,189_campagnatico,006d,m,,,tuscan,,49
19_brandeglio_006d,19_brandeglio,006d,m,,,tuscan,,47
190_civitellamarittima_006d,190_civitellamarittima,006d,m,,,tuscan,,52
191_sassodombrone_006d,191_sassodombrone,006d,m,,,tuscan,,56
192_camigliano_006d,192_camigliano,006d,m,,,tuscan,,54
193_monticelloamiata_006d,193_monticelloamiata,006d,m,,,tuscan,,49
194_seggiano_006d,194_seggiano,006d,m,,,tuscan,,53
196_castigliondorcia_006d,196_castigliondorcia,006d,m,,,tuscan,,46
197_campigliadorcia_006d,197_campigliadorcia,006d,m,,,tuscan,,46
198_piancastagnaio_006d,198_piancastagnaio,006d,m,,,tuscan,,49
199_contignano_006d,199_contignano,006d,m,,,tuscan,,56
20_rivoreta_006d,20_rivoreta,006d,m,,,tuscan,,47
200_cellesulrigo_006d,200_cellesulrigo,006d,m,,,tuscan,,50
201_cetona_006d,201_cetona,006d,m,,,tuscan,,52
202_pomonte_006d,202_pomonte,006d,m,,,tuscan,,49
203_lapila_006d,203_lapila,006d,m,,,tuscan,,48
204_capoliveri_006d,204_capoliveri,006d,m,,,tuscan,,45
205_castigliondellapescaia_006d,205_castigliondellapescaia,006d,m,,,tuscan,,58
206_alberese_006d,206_alberese,006d,m,,,tuscan,,61
207_talamone_006d,207_talamone,006d,m,,,tuscan,,47
208_istiadombrone_006d,208_istiadombrone,006d,m,,,tuscan,,35
209_montiano_006d,209_montiano,006d,m,,,tuscan,,61
21_popiglio_006d,21_popiglio,006d,m,,,tuscan,,56
210_maglianointoscana_006d,210_maglianointoscana,006d,m,,,tuscan,,63
211_montorgiali_006d,211_montorgiali,006d,m,,,tuscan,,59
212_pereta_006d,212_pereta,006d,m,,,tuscan,,58
213_cana_006d,213_cana,006d,m,,,tuscan,,54
214_saturnia_006d,214_saturnia,006d,m,,,tuscan,,56
215_manciano_006d,215_manciano,006d,m,,,tuscan,,55
216_semproniano_006d,216_semproniano,006d,m,,,tuscan,,58
217_selvena_006d,217_selvena,006d,m,,,tuscan,,60
218_pitigliano_006d,218_pitigliano,006d,m,,,tuscan,,51
219_sorano_006d,219_sorano,006d,m,,,tuscan,,28
22_prunetta_006d,22_prunetta,006d,m,,,tuscan,,38
220_castellottieri_006d,220_castellottieri,006d,m,,,tuscan,,62
221_gigliocastello_006d,221_gigliocastello,006d,m,,,tuscan,,42
222_portosantostefano_006d,222_portosantostefano,006d,m,,,tuscan,,49
223_orbetello_006d,223_orbetello,006d,m,,,tuscan,,58
224_capalbio_006d,224_capalbio,006d,m,,,tuscan,,54
23_orsigna_006d,23_orsigna,006d,m,,,tuscan,,54
24_spedaletto_006d,24_spedaletto,006d,m,,,tuscan,,41
27_mercataledivernio_006d,27_mercataledivernio,006d,m,,,tuscan,,47
28_barberinodimugello_006d,28_barberinodimugello,006d,m,,,tuscan,,50
29_firenzuola_006d,29_firenzuola,006d,m,,,tuscan,,45
30_ronta_006d,30_ronta,006d,m,,,tuscan,,39
33_pietrasanta_006d,33_pietrasanta,006d,m,,,tuscan,,54
35_vecchiano_006d,35_vecchiano,006d,m,,,tuscan,,55
36_piazzano_006d,36_piazzano,006d,m,,,tuscan,,55
37_pescaglia_006d,37_pescaglia,006d,m,,,tuscan,,48
38_vorno_006d,38_vorno,006d,m,,,tuscan,,48
39_anchiano_006d,39_anchiano,006d,m,,,tuscan,,43
40_marlia_006d,40_marlia,006d,m,,,tuscan,,45
41_porcari_006d,41_porcari,006d,m,,,tuscan,,46
42_villabasilica_006d,42_villabasilica,006d,m,,,tuscan,,38
43_staffoli_006d,43_staffoli,006d,m,,,tuscan,,50
44_chiesinauzzanese_006d,44_chiesinauzzanese,006d,m,,,tuscan,,43
45_pontito_006d,45_pontito,006d,m,,,tuscan,,42
46_casoredelmonte_006d,46_casoredelmonte,006d,m,,,tuscan,,49
47_monsummano_006d,47_monsummano,006d,m,,,tuscan,,47
48_cerretoguidi_006d,48_cerretoguidi,006d,m,,,tuscan,,37
49_gello_006d,49_gello,006d,m,,,tuscan,,53
50_porciano_006d,50_porciano,006d,m,,,tuscan,,38
51_montale_006d,51_montale,006d,m,,,tuscan,,48
52_artimino_006d,52_artimino,006d,m,,,tuscan,,43
53_sangiustoinpiazzanese_006d,53_sangiustoinpiazzanese,006d,m,,,tuscan,,48
54_figlinediprato_006d,54_figlinediprato,006d,m,,,tuscan,,55
55_peretola_006d,55_peretola,006d,m,,,tuscan,,47
56_legri_006d,56_legri,006d,m,,,tuscan,,58
57_vaglia_006d,57_vaglia,006d,m,,,tuscan,,60
58_molindelpiano_006d,58_molindelpiano,006d,m,,,tuscan,,62
59_vicchio_006d,59_vicchio,006d,m,,,tuscan,,47
60_rufina_006d,60_rufina,006d,m,,,tuscan,,44
61_tosi_006d,61_tosi,006d,m,,,tuscan,,53
62_dicomano_006d,62_dicomano,006d,m,,,tuscan,,59
63_castagnodandrea_006d,63_castagnodandrea,006d,m,,,tuscan,,62
66_badiaprataglia_006d,66_badiaprataglia,006d,m,,,tuscan,,45
67_caraffaello_006d,67_caraffaello,006d,m,,,tuscan,,45
68_marinadipisa_006d,68_marinadipisa,006d,m,,,tuscan,,60
69_mortaiolo_006d,69_mortaiolo,006d,m,,,tuscan,,58
7_sillano_006d,7_sillano,006d,m,,,tuscan,,45
70_putignano_006d,70_putignano,006d,m,,,tuscan,,51
71_fauglia_006d,71_fauglia,006d,m,,,tuscan,,56
72_buti_006d,72_buti,006d,m,,,tuscan,,46
73_pontedera_006d,73_pontedera,006d,m,,,tuscan,,62
74_santopietroinbelvedere_006d,74_santopietroinbelvedere,006d,m,,,tuscan,,46
75_palaia_006d,75_palaia,006d,m,,,tuscan,,53
76_sanminiatoalto_006d,76_sanminiatoalto,006d,m,,,tuscan,,33
77_castelfiorentino_006d,77_castelfiorentino,006d,m,,,tuscan,,49
78_montelupofiorentino_006d,78_montelupofiorentino,006d,m,,,tuscan,,54
79_certaldo_006d,79_certaldo,006d,m,,,tuscan,,51
80_montespertoli_006d,80_montespertoli,006d,m,,,tuscan,,47
81_barberinovaldelsa_006d,81_barberinovaldelsa,006d,m,,,tuscan,,51
82_montefiridolfi_006d,82_montefiridolfi,006d,m,,,tuscan,,58
83_pozzolatico_006d,83_pozzolatico,006d,m,,,tuscan,,54
84_greveinchianti_006d,84_greveinchianti,006d,m,,,tuscan,,56
85_sandonatoincollina_006d,85_sandonatoincollina,006d,m,,,tuscan,,52
86_incisainvaldarno_006d,86_incisainvaldarno,006d,m,,,tuscan,,48
87_cavriglia_006d,87_cavriglia,006d,m,,,tuscan,,42
88_sangiovannivaldarno_006d,88_sangiovannivaldarno,006d,m,,,tuscan,,54
89_piandisco_006d,89_piandisco,006d,m,,,tuscan,,48
92_raggiolo_006d,92_raggiolo,006d,m,,,tuscan,,51
93_castiglionfibocchi_006d,93_castiglionfibocchi,006d,m,,,tuscan,,57
95_castelfocognano_006d,95_castelfocognano,006d,m,,,tuscan,,54
96_campidibibbiena_006d,96_campidibibbiena,006d,m,,,tuscan,,48
98_subbiano_006d,98_subbiano,006d,m,,,tuscan,,44
99_chiusidellaverna_006d,99_chiusidellaverna,006d,m,,,tuscan,,59
122_collevaldelsa_006d,122_collevaldelsa,006d,m,,,tuscan,,56
126_fonterutoli_006d,126_fonterutoli,006d,m,,,tuscan,,56
131_ambra_006d,131_ambra,006d,m,,,tuscan,,48
146_suvereto_006d,146_suvereto,006d,m,,,tuscan,,49
148_serrazzano_006d,148_serrazzano,006d,m,,,tuscan,,46
161_pontedarbia_006d,161_pontedarbia,006d,m,,,tuscan,,44
17_barga_006d,17_barga,006d,m,,,tuscan,,40
195_santafiora_006d,195_santafiora,006d,m,,,tuscan,,47
34_massarosa_006d,34_massarosa,006d,m,,,tuscan,,36
64_stia_006d,64_stia,006d,m,,,tuscan,,43
65_borgoallacollina_006d,65_borgoallacollina,006d,m,,,tuscan,,49
90_montemignaio_006d,90_montemignaio,006d,m,,,tuscan,,37
94_talla_006d,94_talla,006d,m,,,tuscan,,50
26_treppio_006d,26_treppio,006d,m,,,tuscan,,47
143_caldanaterme_006d,143_caldanaterme,006d,m,,,tuscan,,48
25_castellodisambuca_006d,25_castellodisambuca,006d,m,,,tuscan,,38
91_lorociuffenna_006d,91_lorociuffenna,006d,m,,,tuscan,,54
97_ceciliano_006d,97_ceciliano,006d,m,,,tuscan,,46
100_capresemichelangelo_0078,100_capresemichelangelo,0078,x,,,tuscan,,24
145_bolgheri_0078,145_bolgheri,0078,x,,,tuscan,,11
177_marciana_0078,177_marciana,0078,x,,,tuscan,,3
178_procchio_0078,178_procchio,0078,x,,,tuscan,,9
19_brandeglio_0078,19_brandeglio,0078,x,,,tuscan,,9
20_rivoreta_0078,20_rivoreta,0078,x,,,tuscan,,14
200_cellesulrigo_0078,200_cellesulrigo,0078,x,,,tuscan,,4
209_montiano_0078,209_montiano,0078,x,,,tuscan,,18
221_gigliocastello_0078,221_gigliocastello,0078,x,,,tuscan,,3
37_pescaglia_0078,37_pescaglia,0078,x,,,tuscan,,12
39_anchiano_0078,39_anchiano,0078,x,,,tuscan,,10
43_staffoli_0078,43_staffoli,0078,x,,,tuscan,,11
47_monsummano_0078,47_monsummano,0078,x,,,tuscan,,1
72_buti_0078,72_buti,0078,x,,,tuscan,,10
73_pontedera_0078,73_pontedera,0078,x,,,tuscan,,12
99_chiusidellaverna_0078,99_chiusidellaverna,0078,x,,,tuscan,,24
107_rosignanomarittimo_0078,107_rosignanomarittimo,0078,x,,,tuscan,,9
111_riparbella_0078,111_riparbella,0078,x,,,tuscan,,4
218_pitigliano_0078,218_pitigliano,0078,x,,,tuscan,,9
23_orsigna_0078,23_orsigna,0078,x,,,tuscan,,10
71_fauglia_0078,71_fauglia,0078,x,,,tuscan,,3
141_capraia_0078,141_capraia,0078,x,,,tuscan,,3
184_buriano_0078,184_buriano,0078,x,,,tuscan,,16
205_castigliondellapescaia_0078,205_castigliondellapescaia,0078,x,,,tuscan,,8
207_talamone_0078,207_talamone,0078,x,,,tuscan,,2
45_pontito_0078,45_pontito,0078,x,,,tuscan,,11
54_figlinediprato_0078,54_figlinediprato,0078,x,,,tuscan,,8
56_legri_0078,56_legri,0078,x,,,tuscan,,3
112_chianni_0078,112_chianni,0078,x,,,tuscan,,3
185_montemassi_0078,185_montemassi,0078,x,,,tuscan,,4
195_santafiora_0078,195_santafiora,0078,x,,,tuscan,,2
208_istiadombrone_0078,208_istiadombrone,0078,x,,,tuscan,,3
216_semproniano_0078,216_semproniano,0078,x,,,tuscan,,6
224_capalbio_0078,224_capalbio,0078,x,,,tuscan,,2
58_molindelpiano_0078,58_molindelpiano,0078,x,,,tuscan,,1
59_vicchio_0078,59_vicchio,0078,x,,,tuscan,,4
69_mortaiolo_0078,69_mortaiolo,0078,x,,,tuscan,,5
192_camigliano_0078,192_camigliano,0078,x,,,tuscan,,1
87_cavriglia_0078,87_cavriglia,0078,x,,,tuscan,,3
93_castiglionfibocchi_0078,93_castiglionfibocchi,0078,x,,,tuscan,,5
127_quercegrossa_0078,127_quercegrossa,0078,x,,,tuscan,,2
17_barga_0078,17_barga,0078,x,,,tuscan,,5
62_dicomano_0078,62_dicomano,0078,x,,,tuscan,,1
13_stazzema_0078,13_stazzema,0078,x,,,tuscan,,4
215_manciano_0078,215_manciano,0078,x,,,tuscan,,1
84_greveinchianti_0078,84_greveinchianti,0078,x,,,tuscan,,2
27_mercataledivernio_0078,27_mercataledivernio,0078,x,,,tuscan,,1
79_certaldo_0078,79_certaldo,0078,x,,,tuscan,,1
186_montepescali_0078,186_montepescali,0078,x,,,tuscan,,1
76_sanminiatoalto_0078,76_sanminiatoalto,0078,x,,,tuscan,,1
170_montepulciano_0078,170_montepulciano,0078,x,,,tuscan,,1
213_cana_0078,213_cana,0078,x,,,tuscan,,4
36_piazzano_0078,36_piazzano,0078,x,,,tuscan,,1
153_montieri_0078,153_montieri,0078,x,,,tuscan,,1
188_roccastrada_0078,188_roccastrada,0078,x,,,tuscan,,7
181_piombino_0078,181_piombino,0078,x,,,tuscan,,2
131_ambra_0078,131_ambra,0078,x,,,tuscan,,2
88_sangiovannivaldarno_0078,88_sangiovannivaldarno,0078,x,,,tuscan,,2
106_antignano_0078,106_antignano,0078,x,,,tuscan,,1
155_torniella_0078,155_torniella,0078,x,,,tuscan,,2
34_massarosa_0078,34_massarosa,0078,x,,,tuscan,,3
46_casoredelmonte_0078,46_casoredelmonte,0078,x,,,tuscan,,3
42_villabasilica_0078,42_villabasilica,0078,x,,,tuscan,,1
187_batignano_0078,187_batignano,0078,x,,,tuscan,,2
63_castagnodandrea_0078,63_castagnodandrea,0078,x,,,tuscan,,1
158_pari_0078,158_pari,0078,x,,,tuscan,,1
220_castellottieri_0078,220_castellottieri,0078,x,,,tuscan,,1
29_firenzuola_0078,29_firenzuola,0078,x,,,tuscan,,1
57_vaglia_0078,57_vaglia,0078,x,,,tuscan,,1
196_castigliondorcia_0078,196_castigliondorcia,0078,x,,,tuscan,,1
106_antignano_0068,106_antignano,0068,h,,,tuscan,,14
108_cecina_0068,108_cecina,0068,h,,,tuscan,,15
109_orcianopisano_0068,109_orcianopisano,0068,h,,,tuscan,,17
110_bibbona_0068,110_bibbona,0068,h,,,tuscan,,16
113_querceto_0068,113_querceto,0068,h,,,tuscan,,14
114_laiatico_0068,114_laiatico,0068,h,,,tuscan,,18
115_montecatinivaldicecina_0068,115_montecatinivaldicecina,0068,h,,,tuscan,,15
116_volterra_0068,116_volterra,0068,h,,,tuscan,,16
117_pomarance_0068,117_pomarance,0068,h,,,tuscan,,19
118_iano_0068,118_iano,0068,h,,,tuscan,,7
119_castelsangimignano_0068,119_castelsangimignano,0068,h,,,tuscan,,11
120_sangimignano_0068,120_sangimignano,0068,h,,,tuscan,,20
121_mensano_0068,121_mensano,0068,h,,,tuscan,,9
123_maggiano_0068,123_maggiano,0068,h,,,tuscan,,13
124_ancaiano_0068,124_ancaiano,0068,h,,,tuscan,,14
125_costalpino_0068,125_costalpino,0068,h,,,tuscan,,17
127_quercegrossa_0068,127_quercegrossa,0068,h,,,tuscan,,17
128_raddainchianti_0068,128_raddainchianti,0068,h,,,tuscan,,21
129_nusenna_0068,129_nusenna,0068,h,,,tuscan,,14
130_torreacastello_0068,130_torreacastello,0068,h,,,tuscan,,16
132_perginevaldarno_0068,132_perginevaldarno,0068,h,,,tuscan,,13
142_sanvincenzo_0068,142_sanvincenzo,0068,h,,,tuscan,,9
144_castagnetocarducci_0068,144_castagnetocarducci,0068,h,,,tuscan,,20
147_monteverdimarittimo_0068,147_monteverdimarittimo,0068,h,,,tuscan,,18
149_monterotondomarittimo_0068,149_monterotondomarittimo,0068,h,,,tuscan,,20
150_massamarittima_0068,150_massamarittima,0068,h,,,tuscan,,17
151_castelnuovoinvaldicecina_0068,151_castelnuovoinvaldicecina,0068,h,,,tuscan,,20
152_montecastellipisano_0068,152_montecastellipisano,0068,h,,,tuscan,,19
153_montieri_0068,153_montieri,0068,h,,,tuscan,,12
154_frosini_0068,154_frosini,0068,h,,,tuscan,,21
156_monticiano_0068,156_monticiano,0068,h,,,tuscan,,20
157_sanroccoapilli_0068,157_sanroccoapilli,0068,h,,,tuscan,,20
158_pari_0068,158_pari,0068,h,,,tuscan,,18
159_cascianodimurlo_0068,159_cascianodimurlo,0068,h,,,tuscan,,14
160_monteronidarbia_0068,160_monteronidarbia,0068,h,,,tuscan,,16
162_montalcino_0068,162_montalcino,0068,h,,,tuscan,,21
163_chiusuredasciano_0068,163_chiusuredasciano,0068,h,,,tuscan,,20
164_asciano_0068,164_asciano,0068,h,,,tuscan,,16
165_sanquiricodorcia_0068,165_sanquiricodorcia,0068,h,,,tuscan,,20
166_castelmuzio_0068,166_castelmuzio,0068,h,,,tuscan,,19
167_sinalunga_0068,167_sinalunga,0068,h,,,tuscan,,20
169_torritastazione_0068,169_torritastazione,0068,h,,,tuscan,,19
179_portoferraio_0068,179_portoferraio,0068,h,,,tuscan,,22
181_piombino_0068,181_piombino,0068,h,,,tuscan,,16
182_riotorto_0068,182_riotorto,0068,h,,,tuscan,,20
183_scarlino_0068,183_scarlino,0068,h,,,tuscan,,15
185_montemassi_0068,185_montemassi,0068,h,,,tuscan,,15
186_montepescali_0068,186_montepescali,0068,h,,,tuscan,,17
187_batignano_0068,187_batignano,0068,h,,,tuscan,,17
188_roccastrada_0068,188_roccastrada,0068,h,,,tuscan,,12
189_campagnatico_0068,189_campagnatico,0068,h,,,tuscan,,18
190_civitellamarittima_0068,190_civitellamarittima,0068,h,,,tuscan,,22
191_sassodombrone_0068,191_sassodombrone,0068,h,,,tuscan,,21
192_camigliano_0068,192_camigliano,0068,h,,,tuscan,,20
196_castigliondorcia_0068,196_castigliondorcia,0068,h,,,tuscan,,14
197_campigliadorcia_0068,197_campigliadorcia,0068,h,,,tuscan,,16
201_cetona_0068,201_cetona,0068,h,,,tuscan,,12
205_castigliondellapescaia_0068,205_castigliondellapescaia,0068,h,,,tuscan,,14
206_alberese_0068,206_alberese,0068,h,,,tuscan,,8
207_talamone_0068,207_talamone,0068,h,,,tuscan,,17
208_istiadombrone_0068,208_istiadombrone,0068,h,,,tuscan,,5
21_popiglio_0068,21_popiglio,0068,h,,,tuscan,,19
210_maglianointoscana_0068,210_maglianointoscana,0068,h,,,tuscan,,24
211_montorgiali_0068,211_montorgiali,0068,h,,,tuscan,,21
212_pereta_0068,212_pereta,0068,h,,,tuscan,,22
213_cana_0068,213_cana,0068,h,,,tuscan,,16
216_semproniano_0068,216_semproniano,0068,h,,,tuscan,,4
217_selvena_0068,217_selvena,0068,h,,,tuscan,,21
